uri,name,iso_nn6_nc2_1,iso_nn6_nc2_2,se_nn6_nc2_1,se_nn6_nc2_2,km_nn6_nc2,iso_nn9_nc3_1,iso_nn9_nc3_2,iso_nn9_nc3_3,se_nn9_nc3_1,se_nn9_nc3_2,se_nn9_nc3_3,km_nn9_nc3
spotify:artist:33C3ByGk9NCrjTIXr6npqf,Lyfe Jennings,1.39250824,0.675269006,0.019003379,-0.004671536,5,-0.527888262,-0.925031087,1.850601624,0.019003379,-0.004671536,-0.002751454,5
spotify:artist:34Bm9d5DAJjSnaI02BCjdA,The New Birth,1.30504865,0.678167431,0.011414795,-0.00538731,0,-0.245337954,-0.187254052,0.058208108,0.011414795,-0.00538731,-0.014812389,0
spotify:artist:34PLzyi7CdXUekiLHYyqXq,Men Without Hats,-0.588732667,-1.378946248,-0.010577704,0.000434357,0,-0.695786745,-0.058853243,-0.538378239,-0.010577704,0.000434357,-0.003208902,0
spotify:artist:34jw2BbxjoYalTp8cJFCPv,Heart,-1.057977423,-1.176942351,-0.011465944,0.000642954,0,-0.489918815,0.1529017,-0.394256813,-0.011465944,0.000642954,-0.003422919,0
spotify:artist:3537Phr9t8GWkY2GtxDpnt,Fat Boys,-2.993480015,4.543034098,0.025286975,0.082329753,1,5.020525511,1.202349391,-1.201611044,0.025286975,0.082329753,0.007975027,1
spotify:artist:35U9lQaRWSQISxQAB94Meo,America,-0.759249725,-0.385300038,-0.011689544,0.000697462,0,-0.256961166,-0.242165747,-0.329690413,-0.011689544,0.000697462,-0.002939565,0
spotify:artist:36RONzYVz7gBzAI1k6kot1,Karen Carpenter,-0.862765771,-0.467105251,-0.011396166,0.000641584,0,-0.389632605,-0.425559746,-0.317729437,-0.011396166,0.000641584,-0.002216701,0
spotify:artist:38h03gA85YYPeDPd9ER9rT,The O'Jays,-1.716305805,-1.264490871,0.010849615,-0.005430575,0,-0.436912904,-0.406304799,-0.106482583,0.010849615,-0.005430575,-0.015326177,0
spotify:artist:396Kh0m4wGUvcMUULw71yi,Zapp,1.628474184,0.462362514,0.011564563,-0.005404046,5,-1.11878362,-0.401810287,0.620109233,0.011564563,-0.005404046,-0.014800856,5
spotify:artist:39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,0.106113117,-0.717438231,-0.011620272,0.000678335,0,-0.461401937,-0.200883681,0.112324862,-0.011620272,0.000678335,-0.003368286,0
spotify:artist:3AHq6rutf72JF0ul8GB6G2,The Jets,-2.225978228,1.322619832,-0.008758117,0.000130456,8,1.616441606,0.160512934,-2.425616319,-0.008758117,0.000130456,-0.00159772,8
spotify:artist:3AuMNF8rQAKOzjYppFNAoB,Kelly Rowland,2.79239614,0.480848637,0.020497136,-0.008445804,0,-0.043051265,-0.047015416,0.648982958,0.020497136,-0.008445804,0.004060574,0
spotify:artist:3BVkDHWRvLJEyKdvhLbjsq,W.A.S.P.,-0.467694903,-0.498790387,-0.012107131,0.000784817,0,-1.386848451,1.571892542,0.861754226,-0.012107131,0.000784817,-0.004320948,0
spotify:artist:3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,5.440390249,1.211274041,0.025023187,-0.022259393,0,0.012534389,0.12761952,0.249315668,0.025023187,-0.022259393,0.032351767,0
spotify:artist:3C6chBmZ9wzisBhoh8G2nK,Naked Eyes,-1.597015508,-1.391636939,-0.010610263,0.000444047,0,-0.559416027,0.211089753,-0.704251598,-0.010610263,0.000444047,-0.003204048,0
spotify:artist:3CYSRCHfilgR8DSbkCMp5j,Cowboy Junkies,-1.134328985,-0.802321128,-0.013142012,0.001606988,0,-0.566876707,-0.115966709,-0.835155253,-0.013142012,0.001606988,0.053692189,0
spotify:artist:3DhHdlyaEYhoTFs0YJeeuc,Bang Tango,-0.743628073,-0.482157143,-0.012162915,0.000797361,0,-0.534918992,1.724268546,0.256537229,-0.012162915,0.000797361,-0.004428037,0
spotify:artist:3DznKagEU8yMQZR9z33Da5,LaBelle,-0.629172971,-0.073899611,0.010148003,-0.005206902,0,-0.078422973,-0.008142541,-0.130637798,0.010148003,-0.005206902,-0.014752338,0
spotify:artist:3EBRANWwnViQuBrImN61Z1,Pixie Lott,5.440390249,1.211274041,0.025023187,-0.022259393,0,0.012534389,0.12761952,0.249315668,0.025023187,-0.022259393,0.032351767,0
spotify:artist:3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,-1.522210351,-1.721176895,-0.01204525,0.000770967,7,-2.208078963,2.9386977,0.556050841,-0.01204525,0.000770967,-0.004201239,7
spotify:artist:3FD9VAd0ppjmKbfxF4LzUh,Danity Kane,1.021851152,0.436333849,0.019892408,-0.006643314,0,-0.250637872,-0.179722562,0.433412959,0.019892408,-0.006643314,0.000426726,0
spotify:artist:3FZn8Z2B7mfaSOU8NE62KR,David Ruffin,-0.083700682,0.114232827,0.010792113,-0.005533471,0,0.11663017,0.157581235,0.113183522,0.010792113,-0.005533471,-0.015803481,0
spotify:artist:3Fz2GbraVXhcpXnoi2Oe1r,Billy Squier,-0.528613767,-3.305295538,-0.011674318,0.000689335,4,-2.237119011,-0.514013362,-1.197652995,-0.011674318,0.000689335,-0.00357721,4
spotify:artist:3HC7NcxQx2Yk0fWoRKJ0xF,Jefferson Starship,-0.179243547,-4.069687303,-0.011587236,0.000673423,4,-2.502698423,-3.170921437,-2.74101666,-0.011587236,0.000673423,-0.00312103,4
spotify:artist:3ICflSq6ZgYAIrm2CTkfVP,The Animals,-0.428854375,-0.518567532,-0.0119154,0.000742005,0,-0.120694888,-0.043856444,-0.08555596,-0.0119154,0.000742005,-0.003689039,0
spotify:artist:3J9tQvcK0bY3CcVcgRELxH,Regina Belle,1.729943713,0.30163476,0.012943908,-0.005130711,5,-0.076207866,-0.76745369,1.135280021,0.012943908,-0.005130711,-0.012910682,5
spotify:artist:3JhRHqCi8HEzkJVWt19LtN,Stephen Bishop,-1.44253775,-2.83869688,-0.011512432,0.000664372,4,-2.483546956,-2.672036649,-1.298779854,-0.011512432,0.000664372,-0.002390954,4
spotify:artist:3KpLtTMpLAko7nBDmiYg7Z,Force M.D.'s,-0.912726435,0.347922577,0.017983119,-0.003745668,5,1.023258275,-0.159727599,1.415360909,0.017983119,-0.003745668,-0.004550315,5
spotify:artist:3LfO03nEZMdWNHG2tLpMa0,Tavares,-0.854953822,-0.350920637,0.005035648,-0.003715955,0,-0.288135015,-0.344070916,-0.626776406,0.005035648,-0.003715955,-0.0111899,0
spotify:artist:3LtBdgNHdH0Ix8hCFZ4NJG,Blancmange,-0.026150211,-1.262045296,-0.01048647,0.000413287,0,-0.278679655,-0.071002291,-0.452402971,-0.01048647,0.000413287,-0.003193623,0
spotify:artist:3MCjwjfIor5FkK3h639qkW,Rufus,1.47132056,0.528707727,0.010966532,-0.005333104,0,-0.507443346,-0.437144249,-0.088168957,0.010966532,-0.005333104,-0.01483201,0
spotify:artist:3MdG05syQeRYPPcClLaUGl,Diana Ross,-1.136207294,-0.740487491,-0.00570112,-0.000771928,0,0.130879487,-0.322103258,-1.548814813,-0.00570112,-0.000771928,-0.004517143,0
spotify:artist:3NyNPJaemMYsL14DK2tO01,Cheryl,5.440390249,1.211274041,0.025023187,-0.022259393,0,0.012534389,0.12761952,0.249315668,0.025023187,-0.022259393,0.032351767,0
spotify:artist:3PyWEKLWI0vHPmoNrIX0QE,Rakim,-4.087844032,6.378399621,0.02563529,0.086314064,1,6.960473741,1.719930817,-2.100251042,0.02563529,0.086314064,0.008526315,1
spotify:artist:3QP0XPDwbvGivqDAaJ5f5G,Adam Ant,-1.145706383,-1.109416346,-0.010760172,0.000476496,0,-0.098864912,0.093584951,-0.511161765,-0.010760172,0.000476496,-0.00323946,0
spotify:artist:3RDl7kNfhB72Ojsc2qiyfy,Kindred The Family Soul,-0.640912469,-0.228664974,0.019052659,-0.004681768,5,-0.542916246,-0.795885292,1.433354041,0.019052659,-0.004681768,-0.002901686,5
spotify:artist:3REpOYo13YkVj1dFzda12A,Shalamar,-0.439741877,-0.397131718,0.01113111,-0.005258261,0,-0.147640237,-0.158429699,-0.069027508,0.01113111,-0.005258261,-0.014422874,0
spotify:artist:3RYdggbT5C9r4BsljokJ1Q,Elf,-0.671304215,-1.139693835,-0.011877315,0.000733499,5,-1.272185847,-0.511185811,0.447976295,-0.011877315,0.000733499,-0.003767355,5
spotify:artist:3RwQ26hR2tJtA8F9p2n7jG,The Temptations,-0.00918149,0.236766272,0.010829536,-0.005571971,0,0.221578755,0.255560634,0.171025283,0.010829536,-0.005571971,-0.015949539,0
spotify:artist:3S78Gzhp1D01i1x2KGXrnh,Howard Hewett,1.729943713,0.30163476,0.012943908,-0.005130711,5,-0.076207866,-0.76745369,1.135280021,0.012943908,-0.005130711,-0.012910682,5
spotify:artist:3SRJWVa6lZnqRHOyAHmDrX,Jon B.,0.690799708,0.535765863,0.018854109,-0.004409744,2,0.357062586,-1.774609986,5.109102038,0.018854109,-0.004409744,-0.003054974,2
spotify:artist:3TQ9JTBI2n2hfo7aRONEYV,Sir Mix-A-Lot,-2.993480015,4.543034098,0.025286975,0.082329753,1,5.020525511,1.202349391,-1.201611044,0.025286975,0.082329753,0.007975027,1
spotify:artist:3UbyYnvNIT5DFXU4WgiGpP,Whitesnake,-0.226931568,0.038130198,-0.012059843,0.000774156,0,-0.447297034,0.066963431,0.49753916,-0.012059843,0.000774156,-0.004225649,0
spotify:artist:3UpIbyXfGzmHG6TMH4dJEk,Aimee Mann,-0.763925819,-0.301966709,-0.013120227,0.00160274,0,-0.152429169,0.094738448,-0.410950698,-0.013120227,0.00160274,0.053714591,0
spotify:artist:3VJakY5Yw5phAOF4Bada5v,Quarterflash,-1.153128661,-1.197716364,-0.011117542,0.000567743,0,-0.80268283,-0.596076355,-0.86968412,-0.011117542,0.000567743,-0.003157154,0
spotify:artist:3X0tJzVYoWlfjLYI0Ridsw,Suzanne Vega,-0.85920691,-0.419937798,-0.013120428,0.001599649,0,-0.197199425,0.074634266,-0.5961547,-0.013120428,0.001599649,0.053424681,0
spotify:artist:3X458ddYA2YcVWuVIGGOYe,Toni Braxton,-0.517571626,-0.271270298,0.019696898,-0.006154891,0,-0.2687634,-0.245224178,0.247248786,0.019696898,-0.006154891,-0.000440625,0
spotify:artist:3Y3xIwWyq5wnNHPp5gPjOW,Kenny Loggins,-0.714351742,-0.401885829,-0.010987674,0.000542363,0,-0.250422168,-0.194254456,-0.317521077,-0.010987674,0.000542363,-0.00300542,0
spotify:artist:3Y5abCLsMxsOLaZ8rYusSR,Pablo Cruise,1.001979744,-2.245357779,-0.011639559,0.00068755,4,-1.608635569,-2.293088721,-1.887304928,-0.011639559,0.00068755,-0.002825607,4
spotify:artist:3YJMzGjAm245zwJooY7PEj,Chrisette Michele,-0.534298421,-0.160293714,0.019562139,-0.005826784,0,-0.236233599,-0.200887013,0.663246732,0.019562139,-0.005826784,-0.001017916,0
spotify:artist:3YyZFf9ZN2YbkqeZia8zHX,Brand Nubian,-4.655856974,7.352121032,0.02561547,0.086085307,1,8.059701058,2.026242764,-2.614041518,0.02561547,0.086085307,0.0084945,1
spotify:artist:3Z1tibPKhUYWCno0IYicCN,John Parr,-1.254136713,-1.239897145,-0.010929478,0.000529345,0,-0.820001645,-0.765270189,-1.196829611,-0.010929478,0.000529345,-0.002961317,0
spotify:artist:3ZUP9QmHAppM2vfpknkvIF,Vinnie Vincent Invasion,-0.743628073,-0.482157143,-0.012162915,0.000797361,0,-0.534918992,1.724268546,0.256537229,-0.012162915,0.000797361,-0.004428037,0
spotify:artist:3alW3LYQS8K29z8C8NSLIX,Barry Manilow,-0.843915369,-0.813394217,-0.011506635,0.000664533,0,-0.792659319,-0.612941369,0.100481076,-0.011506635,0.000664533,-0.002261794,0
spotify:artist:3bIAUCN08OjlkGrqRjJDji,Playa,-0.661826635,0.145141057,0.018873666,-0.004460842,5,0.127882421,-0.208434823,0.941139868,0.018873666,-0.004460842,-0.00296699,5
spotify:artist:3bnf5pPVQFWv762IiavilV,Maureen McGovern,-0.67738254,-0.175745504,-0.011385376,0.000639346,0,-0.152230968,-0.133838015,-0.1427168,-0.011385376,0.000639346,-0.002209354,0
spotify:artist:3cdvlbCYf4WoBdy89RWkNS,Iron Butterfly,-0.636481534,-1.061096033,-0.011889622,0.00073651,0,-0.429672033,-0.355893272,-0.306627943,-0.011889622,0.00073651,-0.003654552,0
spotify:artist:3cniTumSiUysiPWXapGx1i,Cutting Crew,-1.717438292,-1.746998252,-0.010670129,0.000475974,4,-0.770735923,-0.801531787,-1.556299978,-0.010670129,0.000475974,-0.002826997,4
spotify:artist:3daM7asS0gCFvyLemNx2EE,The Romantics,-1.171049862,-1.306142258,-0.011168328,0.000577638,0,-0.509418644,0.114113767,-0.525117206,-0.011168328,0.000577638,-0.003217516,0
spotify:artist:3e7awlrlDSwF3iM0WBjGMp,Little Mix,9.839184388,2.262221964,0.025525081,-0.023896105,0,-0.187185986,-0.013763137,-0.213645911,0.025525081,-0.023896105,0.035840427,0
spotify:artist:3eskO5m0H4yiF64vRySBjr,Buffalo Springfield,-0.74438882,-1.522643766,-0.011833565,0.000726614,0,-0.24841863,-0.177884139,-0.487494232,-0.011833565,0.000726614,-0.003320128,0
spotify:artist:3g0RlUGYDE7rdAJSnLkNOv,Kut Klose,-1.108046304,0.191976722,0.01867387,-0.004147114,5,0.333765965,-0.828945224,3.45343949,0.01867387,-0.004147114,-0.00334609,5
spotify:artist:3gdIwZY6Q3RXhDteYr4ZvC,Sophie B. Hawkins,-1.047067817,-0.80364369,-0.012205982,0.001268494,0,-0.376840399,-0.084662696,-0.336138036,-0.012205982,0.001268494,0.040096883,0
spotify:artist:3i9hP422d2KMjaupTzBNVS,The Spencer Davis Group,-0.670502085,-1.111396077,-0.011916635,0.000742798,0,-0.039860168,0.090745028,-0.211722217,-0.011916635,0.000742798,-0.003622526,0
spotify:artist:3iDD7bnsjL9J4fO298r0L0,Chicago,-0.684715484,-0.366092041,-0.011482643,0.000648016,0,-0.34921397,-0.260345967,-0.216045488,-0.011482643,0.000648016,-0.003334878,0
spotify:artist:3jdirYL01245TvAH39GfM6,Jackyl,-0.772776206,-0.271384437,-0.012051924,0.000772632,0,-0.795075815,1.664343257,0.20774355,-0.012051924,0.000772632,-0.004211914,0
spotify:artist:3jtTd1E9mBxYYU987s32Fm,Aldo Nova,-0.98665353,-0.897527194,-0.011789686,0.0007148,0,-0.539046208,0.737528363,-0.196644898,-0.011789686,0.0007148,-0.003845672,0
spotify:artist:3lJ6jvOiNY46L2juqXufpf,Changing Faces,-1.895391841,0.117218252,0.018850828,-0.004442466,2,1.581003635,-2.181614248,6.857228272,0.018850828,-0.004442466,-0.00294985,2
spotify:artist:3lPQ2Fk5JOwGWAF3ORFCqH,John Mellencamp,0.057893667,-0.889721177,-0.011478338,0.000646898,0,-0.521039373,-0.275664358,-0.067473192,-0.011478338,0.000646898,-0.003332124,0
spotify:artist:3mY9Ii0cL5SQxpOTAm8SHx,Warren Zevon,-0.62151492,-0.106089976,-0.011628593,0.000684495,0,-0.057032226,0.015320335,-0.088447434,-0.011628593,0.000684495,-0.002861399,0
spotify:artist:3nLYJvqbEzs5kg2TlprxIG,White Lion,-1.982499166,-2.946415884,-0.012135354,0.000791202,7,-3.079236789,6.515644435,1.088950186,-0.012135354,0.000791202,-0.004379539,7
spotify:artist:3oZa8Xs6IjlIUGLAhVyK4G,Irene Cara,-0.90223315,-0.410407325,-0.007489861,-0.000287701,0,-0.134895426,-0.21342171,-0.895724566,-0.007489861,-0.000287701,-0.003334322,0
spotify:artist:3oqSDVaf6RoBGreqOlgUpv,Phyllis Hyman,0.738227937,0.032209496,0.012621116,-0.005183185,5,0.004044552,-0.458639051,0.799097905,0.012621116,-0.005183185,-0.013302216,5
spotify:artist:3r17AfJCCUqC9Lf0OAc73G,Fergie,8.480844572,1.668228278,0.02312547,-0.016200893,0,-0.404336264,-0.180364987,0.196204662,0.02312547,-0.016200893,0.019595351,0
spotify:artist:3r9TXuXfOUxXjgYgAR0fP8,Bay City Rollers,-0.639698382,-0.237136844,-0.011489748,0.000661452,0,-0.134449467,-0.105839683,-0.136631158,-0.011489748,0.000661452,-0.002213229,0
spotify:artist:3sc7iUG1Wwpwx7bHeZolgx,Bananarama,-1.032562439,-0.393301553,-0.008240845,-0.000115377,0,-0.182236164,-0.183260732,-0.914610026,-0.008240845,-0.000115377,-0.003359308,0
spotify:artist:3t83f2J04dRWOpNBe9GTfs,Vivian Green,-0.645250532,-0.169095269,0.019360935,-0.005365243,5,-0.421239392,-0.468139027,0.778720594,0.019360935,-0.005365243,-0.001793652,5
spotify:artist:3tufWJzpCiAGleBt5TkmTn,Ratt,-2.929746229,-4.717838935,-0.012139823,0.000792201,3,-3.546124153,8.034443356,1.033848266,-0.012139823,0.000792201,-0.004386568,3
spotify:artist:3tx8fyu3c4OBP5nejYtUOb,Average White Band,1.468091921,0.590823807,0.011375797,-0.005396205,0,-0.25256312,-0.172359459,0.031622387,0.011375797,-0.005396205,-0.014871846,0
spotify:artist:3v4feUQnU3VEUqFrjmtekL,Faces,-0.349547396,-0.277713738,-0.011925603,0.000744496,0,0.09954744,0.17985168,-0.107069855,-0.011925603,0.000744496,-0.003662288,0
spotify:artist:3vIFTM70CYTYr122vTVpzx,Special Ed,-4.629942226,7.283171764,0.025441313,0.084093151,1,5.957750633,1.448884838,-1.633100395,0.025441313,0.084093151,0.008218856,1
spotify:artist:3vMWY1bUrmYoSoEWLiQWOZ,Glenn Frey,-2.363077094,-2.522381855,-0.010952762,0.000537487,4,-1.837330102,-1.616356739,-2.602095435,-0.010952762,0.000537487,-0.002819728,4
spotify:artist:3vRclCt9VnNhYIxFMQCxuM,Milli Vanilli,-1.688698003,1.653861277,-0.008239813,5.87E-05,8,1.39917639,0.491305263,-1.096779417,-0.008239813,5.87E-05,-0.001970266,8
spotify:artist:3whuHq0yGx60atvA2RCVRW,Olly Murs,5.440390249,1.211274041,0.025023187,-0.022259393,0,0.012534389,0.12761952,0.249315668,0.025023187,-0.022259393,0.032351767,0
spotify:artist:3xx17YXYvPl9PBx6Jzalk4,Shelby Lynne,-1.298923281,-1.028287977,-0.013152283,0.001607606,0,-0.327094305,0.013119857,-0.547359054,-0.013152283,0.001607606,0.053553349,0
spotify:artist:3z6Uf5IZkN4TogRpRpgD84,Gary Wright,1.448463309,-1.378138821,-0.01163745,0.000686478,4,-0.732006996,-1.138667124,-1.104116378,-0.01163745,0.000686478,-0.002890934,4
spotify:artist:3zTOe1BtyTkwNvYZOxXktX,Joe,1.296214093,0.604151844,0.018849822,-0.004345838,5,-0.41268422,-0.435499491,1.276279965,0.018849822,-0.004345838,-0.003256363,5
spotify:artist:3zXw2Eh96iTT51pytzHdZi,38 Special,-1.033699867,-2.67402742,-0.011516373,0.000655186,4,-1.983116615,-1.843595443,-1.600619135,-0.011516373,0.000655186,-0.003370439,4
spotify:artist:3zpKjsMg2gw1St5WcWoUJN,EPMD,-4.655856974,7.352121032,0.02561547,0.086085307,1,8.059701058,2.026242764,-2.614041518,0.02561547,0.086085307,0.0084945,1
spotify:artist:40enFxfEXXsEXKOt1vgx0k,Martika,-2.303872448,1.396610817,-0.008851002,0.000140566,8,1.579811416,0.092451984,-2.583282008,-0.008851002,0.000140566,-0.001736046,8
spotify:artist:40xbWSB4JPdOkRyuTDy1oP,Nicole Scherzinger,4.304231941,0.934617989,0.024088337,-0.019263649,0,0.125563369,0.202752231,0.29136389,0.024088337,-0.019263649,0.026030486,0
spotify:artist:42q4Ivs7tAiCZ5C7eG5q4c,Harry Chapin,0.17688325,-1.031740558,-0.011645991,0.000695872,0,-0.495498785,-0.321699227,-0.009032396,-0.011645991,0.000695872,-0.002153961,0
spotify:artist:438JBZR1AR0l04AzcYW9gy,Harold Melvin & The Blue Notes,-0.568899297,-0.584504558,0.010807601,-0.005460307,0,-0.30706816,-0.222512173,-0.114953858,0.010807601,-0.005460307,-0.015478887,0
spotify:artist:43mhFhQ4JAknA7Ik1bOZuV,Pat Benatar,-0.565331221,-2.645739703,-0.011242751,0.000595115,4,-1.370856465,-1.261307179,-1.458695211,-0.011242751,0.000595115,-0.003261877,4
spotify:artist:4463nfFMmK1cwAWBQDwT5e,Laura Branigan,-2.188025332,0.537406838,-0.009077052,0.000168326,8,0.43448876,-0.119638117,-1.759615793,-0.009077052,0.000168326,-0.001666501,8
spotify:artist:44NX2ffIYHr6D4n7RaZF7A,Van Morrison,-0.62151492,-0.106089976,-0.011628593,0.000684495,0,-0.057032226,0.015320335,-0.088447434,-0.011628593,0.000684495,-0.002861399,0
spotify:artist:45KpBChrKYWhTlU6N57ofu,Kix,-3.045458523,-4.918090448,-0.012148197,0.000794077,3,-3.782213543,8.459552307,1.07653664,-0.012148197,0.000794077,-0.004402458,3
spotify:artist:46VWDbmWmzvPBTmkSr25gM,Marsha Ambrosius,-0.576083817,-0.050123707,0.019669211,-0.006048718,0,-0.252393055,-0.238399892,0.491434895,0.019669211,-0.006048718,-0.000685619,0
spotify:artist:46njgd2Rq9tZc4ZjeQMgbh,Boz Scaggs,0.443597811,-2.968875241,-0.011609903,0.000681595,4,-1.901552647,-2.852281385,-2.51529362,-0.011609903,0.000681595,-0.002761543,4
spotify:artist:47qTcvYlqJGAEsCI7BcENC,T'Pau,-0.806734877,-0.206094716,-0.009981755,0.000330406,0,-0.189461046,-0.189916237,-0.554006977,-0.009981755,0.000330406,-0.002603587,0
spotify:artist:485uL27bPomh29R4JmQehQ,Bob Seger,0.178842481,-0.379199675,-0.011699789,0.0006951,0,-0.062997216,0.083505623,0.390199162,-0.011699789,0.0006951,-0.003481489,0
spotify:artist:49Cw140t9jupn4S3udehoP,Y&T,-1.894481837,-3.141743707,-0.012066971,0.000776021,7,-3.358520403,5.343175486,1.582637575,-0.012066971,0.000776021,-0.004262002,7
spotify:artist:49FeZO3eSrJs7oH7lYLU1r,Kelly Price,-0.808461556,-0.61126558,0.019377446,-0.005478125,5,-0.211525627,-0.943404843,2.524658091,0.019377446,-0.005478125,-0.001481625,5
spotify:artist:4Aarr7f0itQ2WFmmiPcriK,Dar Williams,-1.134328985,-0.802321128,-0.013142012,0.001606988,0,-0.566876707,-0.115966709,-0.835155253,-0.013142012,0.001606988,0.053692189,0
spotify:artist:4C3uGP8vRDzxrhJxZiOjTe,Tiffany,-2.303872448,1.396610817,-0.008851002,0.000140566,8,1.579811416,0.092451984,-2.583282008,-0.008851002,0.000140566,-0.001736046,8
spotify:artist:4CYeVo5iZbtYGBN4Isc3n6,Dio,-0.226931568,0.038130198,-0.012059843,0.000774156,0,-0.447297034,0.066963431,0.49753916,-0.012059843,0.000774156,-0.004225649,0
spotify:artist:4D0WfOUqTzqKysXt33VL3j,Michel'le,-0.709580695,0.001200512,0.018065664,-0.003723859,0,0.275804865,-0.130090369,0.584844228,0.018065664,-0.003723859,-0.004418867,0
spotify:artist:4E35ibCNOAXiBdd4OMnlrk,Bulletboys,-1.731555743,-2.57887968,-0.012138439,0.000791895,7,-2.478557265,5.313330815,0.795003135,-0.012138439,0.000791895,-0.004385149,7
spotify:artist:4EGlaDAVZTNNknDdKHrHRp,Red Rider,-0.699813994,-0.409530944,-0.011519302,0.00065531,0,-0.253678173,-0.179021975,-0.34138052,-0.011519302,0.00065531,-0.003488294,0
spotify:artist:4FAEZeJcsYYBkNq2D3KGTV,Three Dog Night,0.019553012,-1.146141935,-0.011682408,0.000695062,0,-0.409585549,-0.169641517,0.323706493,-0.011682408,0.000695062,-0.003059908,0
spotify:artist:4FffNBBwp4PayIiCBeJFPQ,Britny Fox,-1.8317725,-2.640111643,-0.01214281,0.000792875,7,-2.51288585,5.820052746,0.743429179,-0.01214281,0.000792875,-0.004393573,7
spotify:artist:4FtSnMlCVxCswABUmdhwpm,Carly Simon,-1.82076933,-3.396541554,-0.011615777,0.000702621,4,-2.232655752,-2.793134672,-1.584841112,-0.011615777,0.000702621,-0.000889389,4
spotify:artist:4HVmeVTQBgvTuvjB1JYwaf,Gilbert O'Sullivan,-0.639698382,-0.237136844,-0.011489748,0.000661452,0,-0.134449467,-0.105839683,-0.136631158,-0.011489748,0.000661452,-0.002213229,0
spotify:artist:4HgF4KnohByNElYid7iCNb,Bobby V.,1.199268898,0.67856107,0.018835961,-0.004311821,0,-0.152175191,-0.205401285,0.474880082,0.018835961,-0.004311821,-0.003308801,0
spotify:artist:4JCt4xrbbBB9blkKwNlcJ7,"Evelyn ""Champagne"" King",-0.439741877,-0.397131718,0.01113111,-0.005258261,0,-0.147640237,-0.158429699,-0.069027508,0.01113111,-0.005258261,-0.014422874,0
spotify:artist:4KHdmkq99PXA6QEJ2lKpA3,Heavy D & The Boyz,-2.429784811,3.581217013,0.021585779,0.040489168,8,3.978836133,0.917126774,-0.714283772,0.021585779,0.040489168,0.002224832,8
spotify:artist:4L1z1IcfK7lbqx8izGHaw5,Juice Newton,-0.710319546,-0.184752463,-0.009278601,0.000196527,0,-0.052986116,-0.075433003,-0.514932057,-0.009278601,0.000196527,-0.002151501,0
spotify:artist:4M3TtMs03DHCYvzbgzBnyZ,Trixter,-1.123336996,-1.256942582,-0.012147407,0.000793907,7,-1.271637586,2.93567166,0.345535313,-0.012147407,0.000793907,-0.004402463,7
spotify:artist:4M6Z1wubeKtwPqbjJygTOc,Shontelle,5.440390249,1.211274041,0.025023187,-0.022259393,0,0.012534389,0.12761952,0.249315668,0.025023187,-0.022259393,0.032351767,0
spotify:artist:4MT97VeycuegSicrrphisJ,Mint Condition,-0.792863058,-0.41591516,0.018783346,-0.004291814,5,-0.765241124,-1.065098647,1.711005039,0.018783346,-0.004291814,-0.003319787,5
spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,-0.613152706,-0.336598263,-0.011780677,0.000712963,0,-0.376864962,-0.36202571,-0.221552567,-0.011780677,0.000712963,-0.003552736,0
spotify:artist:4NgNsOXSwIzXlUIJcpnNUp,Sarah McLachlan,-0.83859127,-0.421854789,-0.013114622,0.001600533,0,-0.193303365,0.074478017,-0.585701446,-0.013114622,0.001600533,0.053616974,0
spotify:artist:4O2YL4ygn6eTBC0w1hyWUM,Melanie Fiona,1.824568208,0.149368411,0.019763721,-0.006314586,5,-0.509838836,-0.582562757,1.243994293,0.019763721,-0.006314586,-0.000168767,5
spotify:artist:4Otx4bRLSfpah5kX8hdgDC,Naughty By Nature,-6.916364102,11.08294254,0.02560427,0.085958506,1,8.679812811,2.115405967,-2.842961931,0.02560427,0.085958506,0.00847706,1
spotify:artist:4PI5IHRvANLL76O5gRmGKL,Blue Cheer,-0.428854375,-0.518567532,-0.0119154,0.000742005,0,-0.120694888,-0.043856444,-0.08555596,-0.0119154,0.000742005,-0.003689039,0
spotify:artist:4PpmBoqphQusNFsxuVKb6j,Paula Abdul,-3.525619791,1.459220434,-0.007711412,1.76E-06,8,0.814853559,-0.334105578,-3.439729473,-0.007711412,1.76E-06,-0.002071731,8
spotify:artist:4PrinKSrmILmo0kERG0Ogn,Trina,-0.51237413,-0.199391636,0.019850481,-0.006519597,0,-0.252221458,-0.160680984,0.247217253,0.019850481,-0.006519597,0.000180835,0
spotify:artist:4R2ZUCVWjJs5ef9pjnCVC4,Cherrelle,1.646678416,0.252356781,0.012672694,-0.00519015,0,-0.227927588,-0.446271443,0.459664786,0.012672694,-0.00519015,-0.013306894,0
spotify:artist:4Rx72ewRjxlDGiO6wPHpxe,Kim Richey,-1.489741078,-1.274558953,-0.013183533,0.001624838,0,-0.48089738,-0.072155119,-0.716240056,-0.013183533,0.001624838,0.05455175,0
spotify:artist:4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,9.261157025,2.13410052,0.025774553,-0.024709462,0,-0.26194309,-0.060888219,-0.265363956,0.025774553,-0.024709462,0.037573866,0
