,node_artist,edge_artist,followers,genres,popularity,_type,edge_uri
1749,spotify:artist:0qEcf3SFlpRcb3lK3f2GZI,The Guess Who,569584,album rock; art rock; blues rock; classic canadian rock; classic rock; country rock; folk rock; hard rock; heartland rock; mellow gold; psychedelic rock; rock; singer-songwriter; soft rock,57,artist,spotify:artist:0cQuYRSzlItquYxsQKDvVc
1750,spotify:artist:0qEcf3SFlpRcb3lK3f2GZI,Joe Walsh,1064556,album rock; blues rock; classic rock; country rock; folk rock; hard rock; heartland rock; mellow gold; rock; roots rock; singer-songwriter; soft rock; southern rock; symphonic rock,57,artist,spotify:artist:5bDxAyJiTYBat1YnFJhvEK
1751,spotify:artist:0qEcf3SFlpRcb3lK3f2GZI,The J. Geils Band,708843,album rock; art rock; blues rock; classic rock; country rock; folk rock; hard rock; mellow gold; new wave pop; pop rock; rock; singer-songwriter; soft rock,59,artist,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F
1752,spotify:artist:0qEcf3SFlpRcb3lK3f2GZI,Blackfoot,304052,album rock; blues rock; classic rock; country rock; hard rock; native american; rock; southern rock,45,artist,spotify:artist:10rzK0sLCXsUlDhl8ed0MV
1753,spotify:artist:0qEcf3SFlpRcb3lK3f2GZI,Cactus,62501,blues rock; hard rock; proto-metal; psychedelic blues-rock; psychedelic rock,36,artist,spotify:artist:0GLvcqWIueXNjv3212pJAj
1754,spotify:artist:0qEcf3SFlpRcb3lK3f2GZI,Iron Butterfly,344340,acid rock; art rock; blues rock; classic rock; hard rock; proto-metal; psychedelic rock; symphonic rock,45,artist,spotify:artist:3cdvlbCYf4WoBdy89RWkNS
1755,spotify:artist:0qEcf3SFlpRcb3lK3f2GZI,Molly Hatchet,501974,album rock; blues rock; classic rock; country rock; hard rock; mellow gold; rock; soft rock; southern rock,49,artist,spotify:artist:4ZqBwBVB3dsYWL3d5Spi10
1756,spotify:artist:0qEcf3SFlpRcb3lK3f2GZI,The Edgar Winter Group,222046,album rock; blues rock; classic rock; country rock; hard rock; soft rock,49,artist,spotify:artist:7j9PMegEgVN1fNp8NZXNCI
1757,spotify:artist:0qEcf3SFlpRcb3lK3f2GZI,Peter Frampton,1062292,album rock; art rock; blues rock; british blues; classic rock; country rock; folk rock; hard rock; heartland rock; mellow gold; rock; roots rock; singer-songwriter; soft rock; symphonic rock,59,artist,spotify:artist:0543y7yrvny4KymoaneT4W
1758,spotify:artist:0qEcf3SFlpRcb3lK3f2GZI,Black Oak Arkansas,128509,blues rock; classic rock; country rock; hard rock; southern rock,32,artist,spotify:artist:07xwCifj3iE7F6fYHin4TU
1759,spotify:artist:0qEcf3SFlpRcb3lK3f2GZI,Wishbone Ash,176195,album rock; art rock; blues rock; british blues; classic rock; classic uk pop; hard rock; progressive rock; psychedelic rock; rock; symphonic rock,45,artist,spotify:artist:77zwstbi3x1IxnbDFg6uns
1820,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,Joan Osborne,168507,lilith; new wave pop; pop rock; singer-songwriter,56,artist,spotify:artist:0djV4iaxhNfYWpH60ia85o
1821,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,Edie Brickell & New Bohemians,128031,lilith; new wave pop; singer-songwriter,46,artist,spotify:artist:4awU3JRQXIYoxabdwO92AU
1822,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,Shawn Colvin,117862,austin singer-songwriter; ectofolk; folk; folk rock; lilith; mellow gold; new wave pop; singer-songwriter,46,artist,spotify:artist:0K7VN4aHxHcEb7PqkfoIVA
1823,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,"10,000 Maniacs",325119,lilith; mellow gold; new wave pop; pop rock; singer-songwriter,51,artist,spotify:artist:0MBIKH9DjtBkv8O3nS6szj
1824,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,Suzanne Vega,407153,lilith; new wave pop; permanent wave; pop rock; singer-songwriter,56,artist,spotify:artist:3X0tJzVYoWlfjLYI0Ridsw
1825,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,Aimee Mann,213605,lilith; new wave pop; permanent wave; pop rock; singer-songwriter,49,artist,spotify:artist:3UpIbyXfGzmHG6TMH4dJEk
1826,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,Heather Nova,76286,lilith; new wave pop; pop rock; singer-songwriter,46,artist,spotify:artist:76oeXwztPqAxVg9oqozK3z
1827,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,Sarah McLachlan,758271,canadian pop; canadian singer-songwriter; ectofolk; lilith; permanent wave; pop rock; singer-songwriter,61,artist,spotify:artist:4NgNsOXSwIzXlUIJcpnNUp
1828,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,Paula Cole,138345,ectofolk; lilith; new wave pop; pop rock; singer-songwriter,49,artist,spotify:artist:08DLZqQd6XDAVteF9nSEJ1
1829,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,Indigo Girls,286521,folk; lilith; singer-songwriter; women's music,53,artist,spotify:artist:4wM29TDTr3HI0qFY3KoSFG
1830,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,Beth Orton,125298,alternative country; anti-folk; art pop; chamber psych; folk; folktronica; indie folk; lilith; new wave pop; singer-songwriter,48,artist,spotify:artist:6cLEWhEKQl6nAvgr60M7zC
1831,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,k.d. lang,333819,canadian country; canadian pop; canadian singer-songwriter; folk; folk rock; lilith; mellow gold; new wave pop; permanent wave; queer country; singer-songwriter; women's music,50,artist,spotify:artist:6W1BHDF0T4a4KYcSwzD586
1832,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,Dar Williams,51090,ectofolk; folk; lilith; singer-songwriter; women's music,41,artist,spotify:artist:4Aarr7f0itQ2WFmmiPcriK
1833,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,Cowboy Junkies,157911,alternative country; classic canadian rock; country rock; folk; lilith; melancholia; new wave pop; roots rock; toronto indie,48,artist,spotify:artist:3CYSRCHfilgR8DSbkCMp5j
1834,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,Melissa Etheridge,396143,heartland rock; lilith; mellow gold; new wave pop; pop rock; singer-songwriter,53,artist,spotify:artist:01Ppu7N8uYJI8SAONo2YZA
1835,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,Ani DiFranco,217915,anti-folk; buffalo ny indie; ectofolk; lilith; new wave pop; pop rock; singer-songwriter; women's music,47,artist,spotify:artist:0AiTwNtYX8m4uhfU7rJ8RD
1836,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,Sinéad O'Connor,855478,lilith; new wave pop; pop rock; singer-songwriter,60,artist,spotify:artist:4sD9znwiVFx9cgRPZ42aQ1
1837,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,Patty Griffin,140043,ectofolk; folk; indie folk; lilith; new americana; roots rock; singer-songwriter; women's music,48,artist,spotify:artist:7tNLRmiAN8hpmFrbIHiHsy
1838,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,Jewel,663872,alaska indie; lilith; permanent wave; pop rock; singer-songwriter,58,artist,spotify:artist:6FbDoZnMBTdhhhLuJBOOqP
1839,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,Tori Amos,669713,dark pop; ectofolk; lilith; melancholia; new wave pop; permanent wave; piano rock; pop rock; singer-songwriter,55,artist,spotify:artist:1KsASRNugxU85T0u6zSg32
1840,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,Joan Osborne,168507,lilith; new wave pop; pop rock; singer-songwriter,56,artist,spotify:artist:0djV4iaxhNfYWpH60ia85o
1841,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,Natalie Merchant,353645,folk; folk rock; lilith; mellow gold; new wave pop; pop rock; singer-songwriter,52,artist,spotify:artist:73JEBdDEFeVaOLg3y0HhBD
1842,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,Paula Cole,138345,ectofolk; lilith; new wave pop; pop rock; singer-songwriter,49,artist,spotify:artist:08DLZqQd6XDAVteF9nSEJ1
1843,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,Indigo Girls,286521,folk; lilith; singer-songwriter; women's music,53,artist,spotify:artist:4wM29TDTr3HI0qFY3KoSFG
1844,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,Jann Arden,62236,lilith,45,artist,spotify:artist:1aftUCES5zD5xXI7O9ZF9F
1845,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,Shawn Colvin,117862,austin singer-songwriter; ectofolk; folk; folk rock; lilith; mellow gold; new wave pop; singer-songwriter,46,artist,spotify:artist:0K7VN4aHxHcEb7PqkfoIVA
1846,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,"10,000 Maniacs",325119,lilith; mellow gold; new wave pop; pop rock; singer-songwriter,51,artist,spotify:artist:0MBIKH9DjtBkv8O3nS6szj
1847,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,Amanda Marshall,46837,canadian pop; lilith; new wave pop,39,artist,spotify:artist:2ON3fLFbL1rHfHEjeYNKsO
1848,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,Edie Brickell & New Bohemians,128031,lilith; new wave pop; singer-songwriter,46,artist,spotify:artist:4awU3JRQXIYoxabdwO92AU
1849,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,Toni Childs,31403,,39,artist,spotify:artist:7lQC1mHpO4lvLpN9XYZlIH
1850,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,Sophie B. Hawkins,102000,lilith; new wave pop; pop rock,46,artist,spotify:artist:3gdIwZY6Q3RXhDteYr4ZvC
1851,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,k.d. lang,333819,canadian country; canadian pop; canadian singer-songwriter; folk; folk rock; lilith; mellow gold; new wave pop; permanent wave; queer country; singer-songwriter; women's music,50,artist,spotify:artist:6W1BHDF0T4a4KYcSwzD586
1852,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,Sheryl Crow,950240,lilith; mellow gold; neo mellow; new wave pop; permanent wave; pop rock; rock; singer-songwriter,66,artist,spotify:artist:4TKTii6gnOnUXQHyuo9JaD
1853,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,Sarah McLachlan,758271,canadian pop; canadian singer-songwriter; ectofolk; lilith; permanent wave; pop rock; singer-songwriter,61,artist,spotify:artist:4NgNsOXSwIzXlUIJcpnNUp
1854,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,Jewel,663872,alaska indie; lilith; permanent wave; pop rock; singer-songwriter,58,artist,spotify:artist:6FbDoZnMBTdhhhLuJBOOqP
1855,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,Lisa Loeb,183073,lilith; pop rock; singer-songwriter,48,artist,spotify:artist:1TMMyiSsNzmRiZCAkVLVb2
1856,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,Heather Nova,76286,lilith; new wave pop; pop rock; singer-songwriter,46,artist,spotify:artist:76oeXwztPqAxVg9oqozK3z
1857,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,Mary Chapin Carpenter,178751,country; folk; lilith; mellow gold; singer-songwriter,51,artist,spotify:artist:0qAmeOULjwn04k6jMMeDyr
1858,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,Marc Cohn,83087,mellow gold; singer-songwriter,55,artist,spotify:artist:2C8mKwk3z5DtqLcSwUdYJ9
1859,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,Joan Armatrading,230023,classic uk pop; country rock; folk; folk rock; lilith; mellow gold; new wave pop; roots rock; singer-songwriter,51,artist,spotify:artist:1bdAJUX6JPsnYHbTl5jbk6
1860,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,Jodeci,1725380,contemporary r&b; hip hop; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,56,artist,spotify:artist:1eNkUXHPaXyuyC8NAgzykK
1861,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,Soul For Real,568912,boy band; contemporary r&b; hip pop; new jack swing; quiet storm; r&b; urban contemporary,53,artist,spotify:artist:296LotOmbj7eOX7r9l46fK
1862,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,H-Town,765551,boy band; contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,46,artist,spotify:artist:21gGD9dUby5ls0belA1wqZ
1863,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,Aaron Hall,458854,contemporary r&b; neo soul; new jack swing; quiet storm; r&b; urban contemporary,48,artist,spotify:artist:772SIFJQiXTCfxncTK1UMn
1864,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,Hi-Five,494286,boy band; contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,45,artist,spotify:artist:0EVUivUkugMtNF09L4QBMH
1865,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,Case,779415,contemporary r&b; hip hop; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,56,artist,spotify:artist:5aEWnrN8h3MhuFUPRfaVuy
1866,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,Changing Faces,499393,contemporary r&b; girl group; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,41,artist,spotify:artist:3lJ6jvOiNY46L2juqXufpf
1867,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,Bell Biv DeVoe,923865,boy band; contemporary r&b; funk; hip hop; hip pop; new jack swing; quiet storm; r&b; urban contemporary,56,artist,spotify:artist:2zFZiWQJFFshzojycnXoTL
1868,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,After 7,510240,contemporary r&b; funk; neo soul; new jack swing; quiet storm; r&b; urban contemporary,48,artist,spotify:artist:4UPcJIhr5K5fPsm4itqT7E
1869,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,Az Yet,245433,contemporary r&b; r&b; urban contemporary,44,artist,spotify:artist:4UGMQyNcbGHYg5CDMKkSw3
1870,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,Tevin Campbell,879079,contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,57,artist,spotify:artist:5VfqJBmXcf6ZqXoGij5qTE
1871,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,Montell Jordan,751466,contemporary r&b; dance pop; hip hop; hip pop; new jack swing; pop rap; r&b; urban contemporary,59,artist,spotify:artist:0iVrCROxeyon7MZUW3MfzT
1872,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,Next,1035321,boy band; contemporary r&b; hip hop; hip pop; minneapolis sound; neo soul; new jack swing; quiet storm; r&b; urban contemporary,55,artist,spotify:artist:2MGT7CYlixSPxAnnkhLpaA
1873,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,The Tony Rich Project,72343,contemporary r&b; r&b; urban contemporary,41,artist,spotify:artist:7uwPrVdjss0FyCCTzpLx5A
1874,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,Al B. Sure!,505196,contemporary r&b; funk; new jack swing; post-disco; quiet storm; r&b; urban contemporary,48,artist,spotify:artist:1fvz0vd4P0LNMkAysF1ivk
1875,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,Troop,384251,boy band; contemporary r&b; funk; new jack swing; quiet storm; r&b; urban contemporary,41,artist,spotify:artist:5r7mGejWrGSxheAYEIfSwI
1876,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,Johnny Gill,877160,contemporary r&b; funk; neo soul; new jack swing; quiet storm; r&b; urban contemporary,49,artist,spotify:artist:7oHzn7edwmrYClrPRINkbn
1877,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,Keith Sweat,1771379,contemporary r&b; neo soul; new jack swing; quiet storm; r&b; urban contemporary,58,artist,spotify:artist:2r09Inibex3C4ZNTUVSG3m
1878,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,Christopher Williams,172543,contemporary r&b; funk; neo soul; new jack swing; quiet storm; r&b; urban contemporary,43,artist,spotify:artist:27TmRLInIAVyWyU14KlALf
1879,spotify:artist:72y3ZI95ctkQC2O4mjBaU3,New Edition,1382134,boy band; contemporary r&b; new jack swing; quiet storm; r&b; urban contemporary,58,artist,spotify:artist:1mFX1QlezK1lNPKQJkhwWb
1880,spotify:artist:0543y7yrvny4KymoaneT4W,Joe Walsh,1064556,album rock; blues rock; classic rock; country rock; folk rock; hard rock; heartland rock; mellow gold; rock; roots rock; singer-songwriter; soft rock; southern rock; symphonic rock,57,artist,spotify:artist:5bDxAyJiTYBat1YnFJhvEK
1881,spotify:artist:0543y7yrvny4KymoaneT4W,The J. Geils Band,708843,album rock; art rock; blues rock; classic rock; country rock; folk rock; hard rock; mellow gold; new wave pop; pop rock; rock; singer-songwriter; soft rock,59,artist,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F
1882,spotify:artist:0543y7yrvny4KymoaneT4W,Bachman-Turner Overdrive,836480,album rock; art rock; blues rock; classic canadian rock; classic rock; country rock; folk rock; hard rock; mellow gold; rock; singer-songwriter; soft rock,60,artist,spotify:artist:5q4AzEtCoYJyXjMMoEkSU5
1883,spotify:artist:0543y7yrvny4KymoaneT4W,James Gang,307172,album rock; art rock; blues rock; british blues; classic rock; country rock; folk rock; hard rock; mellow gold; rock; roots rock; singer-songwriter; soft rock; southern rock; symphonic rock,52,artist,spotify:artist:5hfOHpGMsi8O3DA0ROLGqF
1884,spotify:artist:0543y7yrvny4KymoaneT4W,Jefferson Starship,837082,album rock; art rock; blues rock; classic rock; folk rock; hard rock; mellow gold; rock; singer-songwriter; soft rock; symphonic rock,52,artist,spotify:artist:3HC7NcxQx2Yk0fWoRKJ0xF
1885,spotify:artist:0543y7yrvny4KymoaneT4W,Foghat,737666,album rock; blues rock; british blues; classic rock; country rock; hard rock; heartland rock; mellow gold; rock; soft rock,55,artist,spotify:artist:6x33CmZWo2Ve4hxYl2Craq
1886,spotify:artist:0543y7yrvny4KymoaneT4W,Steve Miller Band,2537730,album rock; blues rock; classic rock; country rock; folk rock; hard rock; heartland rock; mellow gold; psychedelic rock; rock; singer-songwriter; soft rock,66,artist,spotify:artist:6QtGlUje9TIkLrgPZrESuk
1887,spotify:artist:0543y7yrvny4KymoaneT4W,Grand Funk Railroad,863972,album rock; art rock; blues rock; classic rock; country rock; folk rock; hard rock; mellow gold; psychedelic rock; rock; soft rock; symphonic rock,58,artist,spotify:artist:0qEcf3SFlpRcb3lK3f2GZI
1888,spotify:artist:0543y7yrvny4KymoaneT4W,Atlanta Rhythm Section,239136,album rock; art rock; blues rock; classic rock; country rock; folk rock; hard rock; heartland rock; mellow gold; rock; singer-songwriter; soft rock; southern rock; yacht rock,49,artist,spotify:artist:0WgyCbru4tXnMsbTmX4mFw
1889,spotify:artist:0543y7yrvny4KymoaneT4W,The Guess Who,569584,album rock; art rock; blues rock; classic canadian rock; classic rock; country rock; folk rock; hard rock; heartland rock; mellow gold; psychedelic rock; rock; singer-songwriter; soft rock,57,artist,spotify:artist:0cQuYRSzlItquYxsQKDvVc
1890,spotify:artist:0543y7yrvny4KymoaneT4W,The Marshall Tucker Band,835536,album rock; blues rock; classic rock; country rock; folk rock; hard rock; mellow gold; rock; roots rock; singer-songwriter; soft rock; southern rock,58,artist,spotify:artist:59QxeZBL6k9L4oJBGSyukd
1891,spotify:artist:0543y7yrvny4KymoaneT4W,Pete Townshend,324819,album rock; art rock; blues rock; classic rock; country rock; folk rock; heartland rock; mellow gold; power pop; pub rock; rock; roots rock; singer-songwriter; soft rock; symphonic rock,50,artist,spotify:artist:24Wa5wIZIo1sPkzVGP0B5p
1892,spotify:artist:0543y7yrvny4KymoaneT4W,Free,436653,album rock; art rock; blues rock; british blues; classic rock; country rock; electric blues; folk rock; hard rock; mellow gold; psychedelic rock; rock; symphonic rock,60,artist,spotify:artist:2e53aHBQdCMKWqHDuyJsjC
1893,spotify:artist:0543y7yrvny4KymoaneT4W,Little River Band,986374,album rock; art rock; classic rock; country rock; folk rock; mellow gold; rock; singer-songwriter; soft rock; yacht rock,60,artist,spotify:artist:6clbbhnIqpHnqxwtOWcilg
1894,spotify:artist:0543y7yrvny4KymoaneT4W,Three Dog Night,804234,album rock; art rock; blues rock; brill building pop; bubblegum pop; classic rock; country rock; folk rock; hard rock; heartland rock; mellow gold; rock; soft rock,60,artist,spotify:artist:4FAEZeJcsYYBkNq2D3KGTV
1895,spotify:artist:0543y7yrvny4KymoaneT4W,The Doobie Brothers,2064034,album rock; blues rock; classic rock; country rock; folk rock; hard rock; heartland rock; mellow gold; rock; singer-songwriter; soft rock; yacht rock,67,artist,spotify:artist:39T6qqI0jDtSWWioX8eGJz
1896,spotify:artist:0543y7yrvny4KymoaneT4W,Molly Hatchet,501974,album rock; blues rock; classic rock; country rock; hard rock; mellow gold; rock; soft rock; southern rock,49,artist,spotify:artist:4ZqBwBVB3dsYWL3d5Spi10
1897,spotify:artist:0543y7yrvny4KymoaneT4W,Traveling Wilburys,984833,album rock; art rock; beatlesque; blues rock; classic rock; country rock; folk rock; heartland rock; mellow gold; rock; roots rock; singer-songwriter; soft rock; supergroup,61,artist,spotify:artist:2hO4YtXUFJiUYS2uYFvHNK
1898,spotify:artist:0543y7yrvny4KymoaneT4W,Eddie Money,739783,album rock; classic rock; country rock; folk rock; hard rock; mellow gold; pop rock; rock; singer-songwriter; soft rock,60,artist,spotify:artist:4Tw2N3wdvJPGEU7JqMxFfE
1899,spotify:artist:0543y7yrvny4KymoaneT4W,Poco,208740,album rock; classic rock; country rock; folk; folk rock; heartland rock; mellow gold; roots rock; singer-songwriter; soft rock,48,artist,spotify:artist:0fyqyjD7pbaVzbu94ylWQR
1900,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,Joe Walsh,1064556,album rock; blues rock; classic rock; country rock; folk rock; hard rock; heartland rock; mellow gold; rock; roots rock; singer-songwriter; soft rock; southern rock; symphonic rock,57,artist,spotify:artist:5bDxAyJiTYBat1YnFJhvEK
1901,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,Bachman-Turner Overdrive,836480,album rock; art rock; blues rock; classic canadian rock; classic rock; country rock; folk rock; hard rock; mellow gold; rock; singer-songwriter; soft rock,60,artist,spotify:artist:5q4AzEtCoYJyXjMMoEkSU5
1902,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,Foghat,737666,album rock; blues rock; british blues; classic rock; country rock; hard rock; heartland rock; mellow gold; rock; soft rock,55,artist,spotify:artist:6x33CmZWo2Ve4hxYl2Craq
1903,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,Head East,144885,album rock; blues rock; classic rock; country rock; hard rock; mellow gold; soft rock; southern rock,44,artist,spotify:artist:55UamRmLvoS6q7iWPzUrCC
1904,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,Billy Squier,673872,album rock; classic rock; glam metal; hard rock; heartland rock; mellow gold; rock; soft rock,60,artist,spotify:artist:3Fz2GbraVXhcpXnoi2Oe1r
1905,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,Jefferson Starship,837082,album rock; art rock; blues rock; classic rock; folk rock; hard rock; mellow gold; rock; singer-songwriter; soft rock; symphonic rock,52,artist,spotify:artist:3HC7NcxQx2Yk0fWoRKJ0xF
1906,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,38 Special,1024287,album rock; classic rock; country rock; glam metal; hard rock; mellow gold; pop rock; rock; soft rock; southern rock,59,artist,spotify:artist:3zXw2Eh96iTT51pytzHdZi
1907,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,James Gang,307172,album rock; art rock; blues rock; british blues; classic rock; country rock; folk rock; hard rock; mellow gold; rock; roots rock; singer-songwriter; soft rock; southern rock; symphonic rock,52,artist,spotify:artist:5hfOHpGMsi8O3DA0ROLGqF
1908,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,Molly Hatchet,501974,album rock; blues rock; classic rock; country rock; hard rock; mellow gold; rock; soft rock; southern rock,49,artist,spotify:artist:4ZqBwBVB3dsYWL3d5Spi10
1909,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,Eddie Money,739783,album rock; classic rock; country rock; folk rock; hard rock; mellow gold; pop rock; rock; singer-songwriter; soft rock,60,artist,spotify:artist:4Tw2N3wdvJPGEU7JqMxFfE
1910,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,The Edgar Winter Group,222046,album rock; blues rock; classic rock; country rock; hard rock; soft rock,49,artist,spotify:artist:7j9PMegEgVN1fNp8NZXNCI
1911,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,The Georgia Satellites,175775,album rock; blues rock; classic rock; country rock; hard rock; rock; southern rock,50,artist,spotify:artist:2hnzQ6eCFkxUIPsVcsdj8A
1912,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,Peter Frampton,1062292,album rock; art rock; blues rock; british blues; classic rock; country rock; folk rock; hard rock; heartland rock; mellow gold; rock; roots rock; singer-songwriter; soft rock; symphonic rock,59,artist,spotify:artist:0543y7yrvny4KymoaneT4W
1913,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,Atlanta Rhythm Section,239136,album rock; art rock; blues rock; classic rock; country rock; folk rock; hard rock; heartland rock; mellow gold; rock; singer-songwriter; soft rock; southern rock; yacht rock,49,artist,spotify:artist:0WgyCbru4tXnMsbTmX4mFw
1914,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,The Guess Who,569584,album rock; art rock; blues rock; classic canadian rock; classic rock; country rock; folk rock; hard rock; heartland rock; mellow gold; psychedelic rock; rock; singer-songwriter; soft rock,57,artist,spotify:artist:0cQuYRSzlItquYxsQKDvVc
1915,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,Loverboy,745696,album rock; classic canadian rock; classic rock; glam metal; hard rock; heartland rock; mellow gold; new wave pop; rock; soft rock,56,artist,spotify:artist:2CLVPk9FcywjClBcTvWPkT
1916,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,Steve Miller Band,2537730,album rock; blues rock; classic rock; country rock; folk rock; hard rock; heartland rock; mellow gold; psychedelic rock; rock; singer-songwriter; soft rock,66,artist,spotify:artist:6QtGlUje9TIkLrgPZrESuk
1917,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,George Thorogood & The Destroyers,767232,album rock; blues rock; classic rock; country rock; electric blues; hard rock; heartland rock; mellow gold; rock,60,artist,spotify:artist:4n31svBA9GGIYxGxgrQaRK
1918,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,April Wine,327668,album rock; classic canadian rock; classic rock; country rock; glam metal; hard rock; heartland rock; mellow gold; rock; soft rock,54,artist,spotify:artist:1JHzh1ETQTMoFb2CgncnTL
1919,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,The Outlaws,314264,album rock; blues rock; classic rock; country rock; hard rock; heartland rock; mellow gold; rock; soft rock; southern rock,46,artist,spotify:artist:72JEwd3EjDEwTLypkFYJn9
1920,spotify:artist:6QtGlUje9TIkLrgPZrESuk,Joe Walsh,1064556,album rock; blues rock; classic rock; country rock; folk rock; hard rock; heartland rock; mellow gold; rock; roots rock; singer-songwriter; soft rock; southern rock; symphonic rock,57,artist,spotify:artist:5bDxAyJiTYBat1YnFJhvEK
1921,spotify:artist:6QtGlUje9TIkLrgPZrESuk,The J. Geils Band,708843,album rock; art rock; blues rock; classic rock; country rock; folk rock; hard rock; mellow gold; new wave pop; pop rock; rock; singer-songwriter; soft rock,59,artist,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F
1922,spotify:artist:6QtGlUje9TIkLrgPZrESuk,Bachman-Turner Overdrive,836480,album rock; art rock; blues rock; classic canadian rock; classic rock; country rock; folk rock; hard rock; mellow gold; rock; singer-songwriter; soft rock,60,artist,spotify:artist:5q4AzEtCoYJyXjMMoEkSU5
